Time,Vehicle ID,X Coordinate,Y Coordinate,Tile Name,Probability,Is_Update,Valid_From,Valid_Till,Size,time_to_voxelize
8.0,7,2.01,-312.3499949886684,/home/sayon/autoware_map/town01/splitted_32/32_12_-323.pcd,0.0555555555555555,0,1,501.0,0.3606376647949219,0.0038995742797851562
9.0,0,2.02,-241.20936996300503,/home/sayon/autoware_map/town01/splitted_32/32_12_-239.pcd,0.027027027027027,0,9,501.0,0.1363162994384765,0.012653112411499023
9.0,1,88.38,-67.42359842994097,/home/sayon/autoware_map/town01/splitted_32/32_92_-57.pcd,0.0526315789473684,1,8,501.0,0.3578605651855469,0.003826618194580078
9.0,2,144.21634158288597,-1.9499999999999889,/home/sayon/autoware_map/town01/splitted_32/32_156_-1.pcd,0.0256410256410256,1,9,10.017718286630586,0.2633628845214844,0.0032079219818115234
9.0,3,288.6293711066106,-129.50184297039394,/home/sayon/autoware_map/town01/splitted_32/32_300_-127.pcd,0.05,0,8,9.278306595740323,0.3211021423339844,0.003610372543334961
9.0,4,37.46804534032941,-330.555721384767,/home/sayon/autoware_map/town01/splitted_32/32_44_-337.pcd,0.048780487804878,1,8,501.0,0.3612174987792969,0.003919363021850586
9.0,5,334.76205715241605,-223.4955160810519,/home/sayon/autoware_map/town01/splitted_32/32_348_-225.pcd,0.0476190476190476,1,8,501.0,0.4060783386230469,0.004222393035888672
9.0,6,315.570572239243,2.019999999999982,,0.0697674418604651,0,7,15.771172983019866,0.0,0.0
9.0,7,2.01,-310.37049592915747,/home/sayon/autoware_map/town01/splitted_32/32_12_-309.pcd,0.0909090909090909,0,2,501.0,0.3194694519042969,0.0035753250122070312
9.0,8,334.76717425431707,-214.26,/home/sayon/autoware_map/town01/splitted_32/32_348_-211.pcd,0.0666666666666666,0,6,501.0,0.3372154235839844,0.0037500858306884766
10.0,0,2.01,-227.7358965773205,/home/sayon/autoware_map/town01/splitted_32/32_-3_-225.pcd,0.0217391304347826,1,10,14.747622153969164,0.3520622253417969,0.010782003402709961
10.0,1,88.38230639406603,-80.07175092735014,/home/sayon/autoware_map/town01/splitted_32/32_92_-71.pcd,0.0212765957446808,0,10,501.0,0.3695640563964844,0.012644290924072266
10.0,2,151.66325880380697,-4.138435075955044,/home/sayon/autoware_map/town01/splitted_32/32_156_-1.pcd,0.0416666666666666,0,9,10.017718286630586,0.2633628845214844,0.003168821334838867
10.0,3,277.1561168460734,-129.4962143111813,/home/sayon/autoware_map/town01/splitted_32/32_284_-127.pcd,0.0204081632653061,0,10,501.0,0.3438224792480469,0.013826370239257812
10.0,4,47.77453671038616,-330.56165488584367,/home/sayon/autoware_map/town01/splitted_32/32_60_-337.pcd,0.02,0,10,501.0,0.4278831481933594,0.01281595230102539
10.0,5,334.7583616749331,-230.16523702492935,/home/sayon/autoware_map/town01/splitted_32/32_348_-225.pcd,0.0588235294117647,0,8,501.0,0.4060783386230469,0.004186153411865234
10.0,6,309.748488963344,2.019999999999982,,0.0769230769230769,1,7,15.771172983019866,0.0,0.0
10.0,7,2.01,-305.96190245223346,/home/sayon/autoware_map/town01/splitted_32/32_12_-309.pcd,0.0943396226415094,1,2,501.0,0.3194694519042969,0.0035860538482666016
10.0,8,334.7665618666951,-215.3652575930465,/home/sayon/autoware_map/town01/splitted_32/32_348_-211.pcd,0.074074074074074,0,6,501.0,0.3372154235839844,0.003717184066772461
10.0,9,92.39885367498312,-181.23,/home/sayon/autoware_map/town01/splitted_32/32_92_-183.pcd,0.0181818181818181,0,10,501.0,0.1738700866699218,0.002568960189819336
11.0,0,2.01,-213.65068477972187,/home/sayon/autoware_map/town01/splitted_32/32_12_-211.pcd,0.0178571428571428,0,11,501.0,0.1803398132324218,0.003234386444091797
11.0,1,88.38481808510568,-93.05468191125422,/home/sayon/autoware_map/town01/splitted_32/32_92_-85.pcd,0.0175438596491228,1,11,52.47335566557926,0.4070243835449219,0.007235050201416016
11.0,10,92.3890133488102,-114.74,/home/sayon/autoware_map/town01/splitted_32/32_92_-113.pcd,0.0172413793103448,0,11,501.0,0.3175773620605469,0.016136884689331055
11.0,2,154.06898901184962,-11.731331262609103,/home/sayon/autoware_map/town01/splitted_32/32_156_-1.pcd,0.0508474576271186,0,11,16.635850023998124,0.2633628845214844,0.0031681060791015625
11.0,3,264.19677825724705,-129.48985659445322,/home/sayon/autoware_map/town01/splitted_32/32_268_-127.pcd,0.0166666666666666,0,11,501.0,0.2943534851074219,0.004307270050048828
11.0,4,59.81966032787691,-330.5685893266136,/home/sayon/autoware_map/town01/splitted_32/32_60_-337.pcd,0.0327868852459016,0,10,501.0,0.4278831481933594,0.004371166229248047
11.0,5,334.7535050963705,-238.93055190063544,/home/sayon/autoware_map/town01/splitted_32/32_348_-239.pcd,0.0161290322580645,0,11,501.0,0.102060317993164,0.009707927703857422
11.0,6,301.52989222510405,2.019999999999982,,0.0793650793650793,0,7,15.771172983019866,0.0,0.0
11.0,7,2.01,-299.60384495601335,/home/sayon/autoware_map/town01/splitted_32/32_12_-309.pcd,0.09375,1,2,501.0,0.3194694519042969,0.003644704818725586
11.0,8,334.76456256676624,-218.97366074806564,/home/sayon/autoware_map/town01/splitted_32/32_348_-225.pcd,0.0615384615384615,0,8,501.0,0.4060783386230469,0.0042951107025146484
11.0,9,92.39840076913042,-179.21502186129337,/home/sayon/autoware_map/town01/splitted_32/32_92_-183.pcd,0.0303030303030303,0,10,501.0,0.1738700866699218,0.0025513172149658203
12.0,0,2.0,-199.76126069343556,/home/sayon/autoware_map/town01/splitted_32/32_12_-197.pcd,0.0149253731343283,0,12,501.0,0.2638359069824219,0.0032434463500976562
12.0,1,88.38726379484058,-105.69655553095804,/home/sayon/autoware_map/town01/splitted_32/32_92_-99.pcd,0.0147058823529411,0,12,501.0,0.2860374450683594,0.009270906448364258
12.0,10,92.3886816221518,-113.02530490263364,/home/sayon/autoware_map/town01/splitted_32/32_92_-113.pcd,0.0289855072463768,0,11,501.0,0.3175773620605469,0.003602266311645508
12.0,11,88.40093603744148,-213.43,/home/sayon/autoware_map/town01/splitted_32/32_92_-211.pcd,0.0142857142857142,0,12,501.0,0.4147148132324219,0.004297018051147461
12.0,2,154.05437901900004,-22.010922231569964,/home/sayon/autoware_map/town01/splitted_32/32_156_-15.pcd,0.0140845070422535,0,12,501.0,0.3749046325683594,0.013825654983520508
12.0,3,249.56307035875108,-129.4826774495561,/home/sayon/autoware_map/town01/splitted_32/32_252_-127.pcd,0.0138888888888888,1,12,12.894592053334684,0.3226127624511719,0.010742425918579102
12.0,4,73.52531215584968,-330.5764797421738,/home/sayon/autoware_map/town01/splitted_32/32_76_-337.pcd,0.0136986301369863,0,12,501.0,0.3583183288574219,0.009579181671142578
12.0,5,334.7477079658686,-249.3934062681068,/home/sayon/autoware_map/town01/splitted_32/32_348_-253.pcd,0.0135135135135135,0,12,501.0,0.089181900024414,0.0021703243255615234
12.0,6,291.02178501865126,2.0299999999999727,,0.08,0,7,15.771172983019866,0.0,0.0
12.0,7,2.01,-291.56756983229707,/home/sayon/autoware_map/town01/splitted_32/32_12_-295.pcd,0.0263157894736842,0,5,501.0,0.2323112487792968,0.003026247024536133
12.0,8,334.7618335288311,-223.8991193812879,/home/sayon/autoware_map/town01/splitted_32/32_348_-225.pcd,0.0649350649350649,1,8,501.0,0.4060783386230469,0.004254341125488281
12.0,9,92.39753812632448,-175.3771240176121,/home/sayon/autoware_map/town01/splitted_32/32_92_-169.pcd,0.0128205128205128,0,12,501.0,0.2821006774902344,0.008679628372192383
13.0,0,1.99,-185.0756032412716,/home/sayon/autoware_map/town01/splitted_32/32_-3_-183.pcd,0.0126582278481012,0,13,501.0,0.2968711853027344,0.004335641860961914
13.0,1,88.38942011673387,-116.84258339742428,/home/sayon/autoware_map/town01/splitted_32/32_92_-113.pcd,0.0375,0,11,501.0,0.3175773620605469,0.0036172866821289062
13.0,10,92.38792572669652,-109.11808129426558,/home/sayon/autoware_map/town01/splitted_32/32_92_-113.pcd,0.0493827160493827,0,11,501.0,0.3175773620605469,0.003613710403442383
13.0,11,88.40124180241479,-215.09596045703628,/home/sayon/autoware_map/town01/splitted_32/32_92_-211.pcd,0.024390243902439,0,12,501.0,0.4147148132324219,0.0043370723724365234
13.0,12,378.82,-326.61,/home/sayon/autoware_map/town01/splitted_32/32_380_-337.pcd,0.0120481927710843,0,13,501.0,0.4305076599121094,0.004388093948364258
13.0,2,154.03839904788347,-33.25442990918248,/home/sayon/autoware_map/town01/splitted_32/32_156_-29.pcd,0.0119047619047619,0,13,501.0,0.3661766052246094,0.004815816879272461
13.0,3,234.61564894854692,-129.47534440007288,/home/sayon/autoware_map/town01/splitted_32/32_236_-127.pcd,0.0117647058823529,0,13,501.0,0.4287834167480469,0.0298311710357666
13.0,4,87.08430679130164,-330.58338685477315,/home/sayon/autoware_map/town01/splitted_32/32_92_-337.pcd,0.0116279069767441,1,13,19.43852356113822,0.4384117126464844,0.005441904067993164
13.0,5,334.7414077606516,-260.7642266505856,/home/sayon/autoware_map/town01/splitted_32/32_348_-267.pcd,0.0114942528735632,0,13,501.0,0.088235855102539,0.0021991729736328125
13.0,6,278.0953389087599,2.0299999999999727,,0.0795454545454545,0,7,15.771172983019866,0.0,0.0
13.0,7,2.01,-281.25569127502,/home/sayon/autoware_map/town01/splitted_32/32_12_-281.pcd,0.0224719101123595,0,6,501.0,0.1791801452636718,0.0030248165130615234
13.0,8,334.7578858363592,-231.02404634429183,/home/sayon/autoware_map/town01/splitted_32/32_348_-239.pcd,0.0222222222222222,0,11,501.0,0.102060317993164,0.00234222412109375
13.0,9,92.39633103126012,-170.0067580763204,/home/sayon/autoware_map/town01/splitted_32/32_92_-169.pcd,0.0219780219780219,1,12,501.0,0.2821006774902344,0.0039522647857666016
14.0,0,1.98,-171.2032833212156,/home/sayon/autoware_map/town01/splitted_32/32_12_-169.pcd,0.0108695652173913,0,14,501.0,0.0099868774414062,0.0014679431915283203
14.0,1,88.88346347456287,-123.45873214679436,/home/sayon/autoware_map/town01/splitted_32/32_92_-127.pcd,0.010752688172043,0,14,501.0,0.3108177185058594,0.004190921783447266
14.0,10,92.3868891368044,-103.75994814192876,/home/sayon/autoware_map/town01/splitted_32/32_92_-99.pcd,0.0212765957446808,0,12,501.0,0.2860374450683594,0.003808259963989258
14.0,11,88.40189435005017,-218.6513662483729,/home/sayon/autoware_map/town01/splitted_32/32_92_-225.pcd,0.0105263157894736,0,14,501.0,0.3407096862792969,0.01189422607421875
14.0,12,376.70232524083,-326.61,/home/sayon/autoware_map/town01/splitted_32/32_380_-337.pcd,0.0208333333333333,0,13,501.0,0.4305076599121094,0.004897356033325195
14.0,13,106.52,-199.14045484949835,/home/sayon/autoware_map/town01/splitted_32/32_108_-197.pcd,0.0103092783505154,0,14,501.0,0.3700065612792969,0.01409149169921875
14.0,2,154.02706962134894,-41.22581441888667,/home/sayon/autoware_map/town01/splitted_32/32_156_-43.pcd,0.010204081632653,1,14,25.20175270093801,0.3591728210449219,0.0052623748779296875
14.0,3,220.38070356055837,-129.4683608839161,/home/sayon/autoware_map/town01/splitted_32/32_220_-127.pcd,0.0101010101010101,1,14,17.277931544689324,0.3219261169433594,0.004026889801025391
14.0,4,100.97683341865822,-330.5897073855408,/home/sayon/autoware_map/town01/splitted_32/32_108_-337.pcd,0.01,1,14,26.548793551299177,0.6064109802246094,0.01740288734436035
14.0,5,334.7354034815091,-271.60094978970784,/home/sayon/autoware_map/town01/splitted_32/32_348_-281.pcd,0.0099009900990099,0,14,501.0,0.0711002349853515,0.0022139549255371094
14.0,6,264.12725522197184,2.0299999999999727,,0.0784313725490196,0,7,15.771172983019866,0.0,0.0
14.0,7,2.02,-269.7553574715935,/home/sayon/autoware_map/town01/splitted_32/32_12_-267.pcd,0.0194174757281553,0,7,501.0,0.1528587341308593,0.002584695816040039
14.0,8,334.75285544117344,-240.10307125540268,/home/sayon/autoware_map/town01/splitted_32/32_348_-239.pcd,0.0288461538461538,0,11,501.0,0.102060317993164,0.0021636486053466797
14.0,9,92.39457894440284,-162.21172364830971,/home/sayon/autoware_map/town01/splitted_32/32_92_-155.pcd,0.0095238095238095,0,14,501.0,0.3126335144042969,0.010608911514282227
15.0,0,1.98,-156.8278365641245,/home/sayon/autoware_map/town01/splitted_32/32_12_-155.pcd,0.0094339622641509,0,15,501.0,0.2045707702636718,0.0030336380004882812
15.0,1,89.37778645136022,-126.08919382845258,/home/sayon/autoware_map/town01/splitted_32/32_92_-127.pcd,0.0186915887850467,0,14,501.0,0.3108177185058594,0.0039055347442626953
15.0,10,92.38557840413294,-96.98477096318734,/home/sayon/autoware_map/town01/splitted_32/32_92_-99.pcd,0.0277777777777777,0,12,501.0,0.2860374450683594,0.0036749839782714844
15.0,11,88.40288711546499,-224.06044861108063,/home/sayon/autoware_map/town01/splitted_32/32_92_-225.pcd,0.018348623853211,1,14,501.0,0.3407096862792969,0.004125356674194336
15.0,12,373.2460940722423,-326.61,/home/sayon/autoware_map/town01/splitted_32/32_380_-337.pcd,0.0272727272727272,1,13,501.0,0.4305076599121094,0.004868507385253906
15.0,13,108.43895072066692,-199.14062599337527,/home/sayon/autoware_map/town01/splitted_32/32_108_-197.pcd,0.018018018018018,0,14,501.0,0.3700065612792969,0.004358530044555664
15.0,14,158.02724843661173,-41.10000000000002,/home/sayon/autoware_map/town01/splitted_32/32_172_-43.pcd,0.0089285714285714,1,15,29.81934319705537,0.3248863220214844,0.003962516784667969
15.0,2,154.02190089275084,-44.86253186052295,/home/sayon/autoware_map/town01/splitted_32/32_156_-43.pcd,0.0176991150442477,1,14,25.20175270093801,0.3591728210449219,0.004147529602050781
15.0,3,206.37000311189604,-129.46148737999425,/home/sayon/autoware_map/town01/splitted_32/32_220_-127.pcd,0.0175438596491228,0,14,17.277931544689324,0.3219261169433594,0.0037984848022460938
15.0,4,115.12816060120556,-330.59000000000003,/home/sayon/autoware_map/town01/splitted_32/32_124_-337.pcd,0.008695652173913,1,15,21.328724754771663,0.4032707214355469,0.005270719528198242
15.0,5,334.72942350403565,-282.3938124663126,/home/sayon/autoware_map/town01/splitted_32/32_348_-281.pcd,0.0172413793103448,0,14,501.0,0.0711002349853515,0.0018663406372070312
15.0,6,250.23887311665408,2.0299999999999727,,0.0769230769230769,0,7,15.771172983019866,0.0,0.0
15.0,7,2.02,-257.74338994283903,/home/sayon/autoware_map/town01/splitted_32/32_12_-267.pcd,0.0254237288135593,0,7,501.0,0.1528587341308593,0.0024700164794921875
15.0,8,334.7470228126501,-250.62999363537008,/home/sayon/autoware_map/town01/splitted_32/32_348_-253.pcd,0.0168067226890756,0,12,501.0,0.089181900024414,0.0019767284393310547
15.0,9,92.39250210461016,-152.97186341059395,/home/sayon/autoware_map/town01/splitted_32/32_92_-155.pcd,0.0166666666666666,1,14,501.0,0.3126335144042969,0.0036890506744384766
16.0,0,1.97,-143.117082098129,/home/sayon/autoware_map/town01/splitted_32/32_12_-141.pcd,0.0082644628099173,0,16,501.0,0.2509880065917969,0.0032434463500976562
16.0,1,89.37932151653729,-126.0918635070214,/home/sayon/autoware_map/town01/splitted_32/32_92_-127.pcd,0.0245901639344262,0,14,501.0,0.3108177185058594,0.003603219985961914
16.0,10,92.38377020752831,-87.6382027139515,/home/sayon/autoware_map/town01/splitted_32/32_92_-85.pcd,0.016260162601626,0,11,52.47335566557926,0.4070243835449219,0.004399776458740234
16.0,11,88.40414980003526,-230.94018549215517,/home/sayon/autoware_map/town01/splitted_32/32_92_-239.pcd,0.0080645161290322,0,16,501.0,0.3166313171386719,0.04113912582397461
16.0,12,368.1627388926968,-326.61,/home/sayon/autoware_map/town01/splitted_32/32_380_-337.pcd,0.032,1,13,501.0,0.4305076599121094,0.004695892333984375
16.0,13,112.08007550139912,-199.1409507313714,/home/sayon/autoware_map/town01/splitted_32/32_124_-197.pcd,0.0079365079365079,0,16,501.0,0.3432884216308594,0.003997087478637695
16.0,14,158.03037761865247,-38.89830751612317,/home/sayon/autoware_map/town01/splitted_32/32_172_-29.pcd,0.0078740157480314,0,16,501.0,0.2699394226074219,0.02074742317199707
16.0,15,92.3890133488102,-114.74,/home/sayon/autoware_map/town01/splitted_32/32_92_-113.pcd,0.0390625,0,11,501.0,0.3175773620605469,0.003791332244873047
16.0,2,154.02156483040787,-45.09898532503945,/home/sayon/autoware_map/town01/splitted_32/32_156_-43.pcd,0.0232558139534883,1,14,25.20175270093801,0.3591728210449219,0.004103183746337891
16.0,3,192.47123520508285,-129.4546687890133,/home/sayon/autoware_map/town01/splitted_32/32_204_-127.pcd,0.0076923076923076,0,16,501.0,0.3745689392089844,0.005332469940185547
16.0,4,129.21438867579567,-330.59000000000003,/home/sayon/autoware_map/town01/splitted_32/32_140_-337.pcd,0.0076335877862595,0,16,501.0,0.3218803405761719,0.003803253173828125
16.0,5,334.7232694415206,-293.5008696289283,/home/sayon/autoware_map/town01/splitted_32/32_348_-295.pcd,0.0075757575757575,0,16,501.0,0.075357437133789,0.009568929672241211
16.0,6,236.2777577008428,2.039999999999964,,0.075187969924812,0,16,35.73275568063511,0.0,0.0
16.0,7,2.02,-245.81553450257783,/home/sayon/autoware_map/town01/splitted_32/32_12_-253.pcd,0.0149253731343283,0,8,501.0,0.0241336822509765,0.0014483928680419922
16.0,8,334.7399568375479,-263.38290103229207,/home/sayon/autoware_map/town01/splitted_32/32_348_-267.pcd,0.0148148148148148,0,13,501.0,0.088235855102539,0.0019779205322265625
16.0,9,92.39018785228228,-142.67575480377766,/home/sayon/autoware_map/town01/splitted_32/32_92_-141.pcd,0.0073529411764705,0,16,501.0,0.3716087341308594,0.011438608169555664
17.0,0,1.96,-128.67344256776715,/home/sayon/autoware_map/town01/splitted_32/32_12_-127.pcd,0.0072992700729927,1,17,18.21456769637903,0.2377433776855468,0.012812614440917969
17.0,1,89.37950470501306,-126.0921820956749,/home/sayon/autoware_map/town01/splitted_32/32_92_-127.pcd,0.0289855072463768,0,14,501.0,0.3108177185058594,0.0036499500274658203
17.0,10,92.38147379492126,-75.76804594803605,/home/sayon/autoware_map/town01/splitted_32/32_92_-71.pcd,0.014388489208633,0,10,501.0,0.3695640563964844,0.004128217697143555
17.0,11,88.4058681483327,-240.3026061907364,/home/sayon/autoware_map/town01/splitted_32/32_92_-239.pcd,0.0142857142857142,0,16,501.0,0.3166313171386719,0.0036635398864746094
17.0,12,361.7118219238753,-326.61,/home/sayon/autoware_map/town01/splitted_32/32_364_-337.pcd,0.0070921985815602,1,17,17.46469762897612,0.3093681335449219,0.0036368370056152344
17.0,13,117.7235730759846,-199.1414540533401,/home/sayon/autoware_map/town01/splitted_32/32_124_-197.pcd,0.0140845070422535,0,16,501.0,0.3432884216308594,0.003891468048095703
17.0,14,158.03636870282313,-34.68298069364391,/home/sayon/autoware_map/town01/splitted_32/32_172_-29.pcd,0.0139860139860139,0,16,501.0,0.2699394226074219,0.003309965133666992
17.0,15,92.388735037224,-113.30140741086566,/home/sayon/autoware_map/town01/splitted_32/32_92_-113.pcd,0.0416666666666666,0,11,501.0,0.3175773620605469,0.003679037094116211
17.0,16,173.1800024816092,-1.9600000000000364,/home/sayon/autoware_map/town01/splitted_32/32_172_-1.pcd,0.0068965517241379,0,17,501.0,0.2843742370605469,0.003488302230834961
17.0,2,154.02142851606675,-45.19489609544513,/home/sayon/autoware_map/town01/splitted_32/32_156_-43.pcd,0.0273972602739726,1,14,25.20175270093801,0.3591728210449219,0.004038572311401367
17.0,3,177.51469758578983,-129.44733126721275,/home/sayon/autoware_map/town01/splitted_32/32_188_-127.pcd,0.0068027210884353,1,17,23.070987014420638,0.3461112976074219,0.004319429397583008
17.0,4,142.81545211891287,-330.59000000000003,/home/sayon/autoware_map/town01/splitted_32/32_156_-337.pcd,0.0067567567567567,0,17,501.0,0.3274955749511719,0.003803730010986328
17.0,5,334.7170971167253,-304.64088716351966,/home/sayon/autoware_map/town01/splitted_32/32_348_-309.pcd,0.0067114093959731,1,17,25.57000142047872,0.0906925201416015,0.0019578933715820312
17.0,6,222.49766084031072,2.039999999999964,,0.0733333333333333,0,16,35.73275568063511,0.0,0.0
17.0,7,2.02,-234.5154123108162,/home/sayon/autoware_map/town01/splitted_32/32_12_-239.pcd,0.0132450331125827,0,9,501.0,0.1363162994384765,0.002314329147338867
17.0,8,334.7331074012772,-275.7449919281983,/home/sayon/autoware_map/town01/splitted_32/32_348_-281.pcd,0.0197368421052631,1,14,501.0,0.0711002349853515,0.00180816650390625
17.0,9,93.6226706128572,-137.11874336579027,/home/sayon/autoware_map/town01/splitted_32/32_108_-141.pcd,0.0065359477124183,1,17,29.332394852479204,0.4128684997558594,0.012572526931762695
18.0,0,1.95,-113.97679781697542,/home/sayon/autoware_map/town01/splitted_32/32_12_-113.pcd,0.0064935064935064,0,18,501.0,0.2571220397949219,0.00910043716430664
18.0,1,89.37957175964007,-126.09229871241754,/home/sayon/autoware_map/town01/splitted_32/32_92_-127.pcd,0.032258064516129,0,14,501.0,0.3108177185058594,0.003702878952026367
18.0,10,92.38,-62.24343826147731,/home/sayon/autoware_map/town01/splitted_32/32_92_-57.pcd,0.0192307692307692,0,8,501.0,0.3578605651855469,0.004010200500488281
18.0,11,88.40793557063924,-251.5669566278998,/home/sayon/autoware_map/town01/splitted_32/32_92_-253.pcd,0.0063694267515923,0,18,501.0,0.3337364196777344,0.0038297176361083984
