Time,Vehicle ID,X Coordinate,Y Coordinate,Tile Name,Probability,Is_Update,Valid_From,Valid_Till,Size
1.0,0,2.01,-312.3499949886684,/home/sayon/autoware_map/town01/splitted_64/64_-3_-309.pcd,1.0,0,1,501,0.08432960510253906
2.0,0,2.01,-310.9161438008364,/home/sayon/autoware_map/town01/splitted_64/64_-3_-309.pcd,1.0,0,1,501,0.08432960510253906
2.0,1,88.37146089945574,-16.340000000000032,/home/sayon/autoware_map/town01/splitted_64/64_84_-15.pcd,0.3333333333333333,1,2,8.771816181845644,0.09118080139160156
3.0,0,2.01,-306.8827961136643,/home/sayon/autoware_map/town01/splitted_64/64_-3_-309.pcd,0.75,0,1,501,0.08432960510253906
3.0,1,88.37213736969399,-18.701557601718264,/home/sayon/autoware_map/town01/splitted_64/64_84_-15.pcd,0.4,1,2,8.771816181845644,0.09118080139160156
3.0,2,107.78999999999999,-1.9499999999999886,/home/sayon/autoware_map/town01/splitted_64/64_108_-1.pcd,0.16666666666666666,1,3,5.791417738507152,0.10807228088378906
4.0,0,2.01,-300.67641214632374,/home/sayon/autoware_map/town01/splitted_64/64_-3_-302.pcd,0.14285714285714285,1,4,10.906590311115286,0.08907508850097656
4.0,1,88.37320438980586,-22.426524812248545,/home/sayon/autoware_map/town01/splitted_64/64_84_-22.pcd,0.125,0,4,501,0.09078407287597656
4.0,2,109.77725570789538,-1.9499999999999886,/home/sayon/autoware_map/town01/splitted_64/64_108_-1.pcd,0.2222222222222222,1,3,5.791417738507152,0.10807228088378906
4.0,3,320.53999999999996,-129.51749799304255,/home/sayon/autoware_map/town01/splitted_64/64_324_-127.pcd,0.1,0,4,501,0.08152198791503906
5.0,0,2.01,-292.04391479313523,/home/sayon/autoware_map/town01/splitted_64/64_-3_-288.pcd,0.09090909090909091,0,5,501,0.09591102600097656
5.0,1,88.37473519492153,-27.77056547106247,/home/sayon/autoware_map/town01/splitted_64/64_84_-29.pcd,0.08333333333333333,0,5,501,0.08361244201660156
5.0,2,113.25797532548663,-1.9499999999999886,/home/sayon/autoware_map/town01/splitted_64/64_108_-1.pcd,0.23076923076923078,1,3,5.791417738507152,0.10807228088378906
5.0,3,318.21854529251345,-129.51635911150734,/home/sayon/autoware_map/town01/splitted_64/64_316_-127.pcd,0.07142857142857142,0,5,501,0.07889747619628906
5.0,4,15.26,-330.5429360967185,/home/sayon/autoware_map/town01/splitted_64/64_12_-330.pcd,0.06666666666666667,0,5,501,0.08497047424316406
6.0,0,2.01,-281.3755574213698,/home/sayon/autoware_map/town01/splitted_64/64_-3_-281.pcd,0.0625,0,6,501,0.09632301330566406
6.0,1,88.37676067091691,-34.8415021709493,/home/sayon/autoware_map/town01/splitted_64/64_84_-36.pcd,0.058823529411764705,0,6,501,0.08335304260253906
6.0,2,118.74830886380282,-1.9499999999999886,/home/sayon/autoware_map/town01/splitted_64/64_116_-1.pcd,0.05555555555555555,0,6,501,0.11443519592285156
6.0,3,313.43410102579276,-129.51401191291072,/home/sayon/autoware_map/town01/splitted_64/64_316_-127.pcd,0.10526315789473684,0,5,501,0.07889747619628906
6.0,4,17.46563350096345,-330.54420589148015,/home/sayon/autoware_map/town01/splitted_64/64_12_-330.pcd,0.1,0,5,501,0.08497047424316406
6.0,5,334.76717425431707,-214.26,/home/sayon/autoware_map/town01/splitted_64/64_332_-218.pcd,0.047619047619047616,0,6,501,0.16912460327148438
7.0,0,2.02,-268.28644036872817,/home/sayon/autoware_map/town01/splitted_64/64_-3_-267.pcd,0.045454545454545456,0,7,501,0.10444068908691406
7.0,1,88.379283070605,-43.64719948206101,/home/sayon/autoware_map/town01/splitted_64/64_84_-43.pcd,0.043478260869565216,0,7,501,0.08687782287597656
7.0,2,125.72142545470037,-1.9499999999999886,/home/sayon/autoware_map/town01/splitted_64/64_124_-1.pcd,0.041666666666666664,0,7,501,0.08397865295410156
7.0,3,306.9231943250261,-129.5108177298,/home/sayon/autoware_map/town01/splitted_64/64_308_-127.pcd,0.04,0,7,501,0.08436012268066406
7.0,4,21.97326899419073,-330.5468009608487,/home/sayon/autoware_map/town01/splitted_64/64_20_-330.pcd,0.038461538461538464,0,7,501,0.10584449768066406
7.0,5,334.7664072564678,-215.64430328497198,/home/sayon/autoware_map/town01/splitted_64/64_332_-218.pcd,0.07407407407407407,0,6,501,0.16912460327148438
7.0,6,320.52999751411244,2.009999999999991,/home/sayon/autoware_map/town01/splitted_64/64_324_5.pcd,0.03571428571428571,1,7,12.38463429068656,0.03338050842285156
8.0,0,2.02,-254.6885992239854,/home/sayon/autoware_map/town01/splitted_64/64_-3_-253.pcd,0.034482758620689655,0,8,501,0.09119606018066406
8.0,1,88.38,-54.72264523050751,/home/sayon/autoware_map/town01/splitted_64/64_84_-57.pcd,0.03333333333333333,0,8,501,0.09554481506347656
8.0,2,134.0950862510223,-1.9499999999999886,/home/sayon/autoware_map/town01/splitted_64/64_132_-1.pcd,0.03225806451612903,1,8,15.33113476008455,0.08730506896972656
8.0,3,298.6196843535267,-129.50674411416864,/home/sayon/autoware_map/town01/splitted_64/64_300_-127.pcd,0.03125,1,8,9.492712332787294,0.09160804748535156
8.0,4,28.87768357604742,-330.5507758684951,/home/sayon/autoware_map/town01/splitted_64/64_28_-330.pcd,0.030303030303030304,0,8,501,0.09881019592285156
8.0,5,334.7647087136081,-218.70989005629906,/home/sayon/autoware_map/town01/splitted_64/64_332_-218.pcd,0.08823529411764706,0,6,501,0.16912460327148438
8.0,6,318.80246714413994,2.015064271055678,/home/sayon/autoware_map/town01/splitted_64/64_316_5.pcd,0.02857142857142857,0,8,501,0.03470802307128906
8.0,7,2.01,-312.3499949886684,/home/sayon/autoware_map/town01/splitted_64/64_-3_-309.pcd,0.1111111111111111,0,1,501,0.08432960510253906
9.0,0,2.02,-241.20936996300503,/home/sayon/autoware_map/town01/splitted_64/64_-3_-246.pcd,0.02702702702702703,0,9,501,0.11322975158691406
9.0,1,88.38,-67.42359842994097,/home/sayon/autoware_map/town01/splitted_64/64_84_-71.pcd,0.02631578947368421,1,9,12.571432138014856,0.08121681213378906
9.0,2,144.21634158288595,-1.9499999999999886,/home/sayon/autoware_map/town01/splitted_64/64_140_-1.pcd,0.02564102564102564,1,9,26.724979478765828,0.08736610412597656
9.0,3,288.6293711066106,-129.50184297039394,/home/sayon/autoware_map/town01/splitted_64/64_292_-127.pcd,0.025,0,9,501,0.09902381896972656
9.0,4,37.468045340329404,-330.555721384767,/home/sayon/autoware_map/town01/splitted_64/64_36_-330.pcd,0.024390243902439025,1,9,28.229908827539873,0.10169410705566406
9.0,5,334.76205715241605,-223.4955160810519,/home/sayon/autoware_map/town01/splitted_64/64_332_-225.pcd,0.023809523809523808,1,9,33.53065004811062,0.08783912658691406
9.0,6,315.570572239243,2.019999999999982,/home/sayon/autoware_map/town01/splitted_64/64_316_5.pcd,0.046511627906976744,0,8,501,0.03470802307128906
9.0,7,2.01,-310.37049592915747,/home/sayon/autoware_map/town01/splitted_64/64_-3_-309.pcd,0.11363636363636363,0,1,501,0.08432960510253906
9.0,8,334.76717425431707,-214.26,/home/sayon/autoware_map/town01/splitted_64/64_332_-218.pcd,0.08888888888888889,0,6,501,0.16912460327148438
10.0,0,2.01,-227.7358965773205,/home/sayon/autoware_map/town01/splitted_64/64_-3_-232.pcd,0.021739130434782608,1,10,13.516749782602343,0.12355995178222656
10.0,1,88.38230639406603,-80.07175092735014,/home/sayon/autoware_map/town01/splitted_64/64_84_-85.pcd,0.02127659574468085,0,10,501,0.09734535217285156
10.0,2,151.66325880380697,-4.138435075955044,/home/sayon/autoware_map/town01/splitted_64/64_148_-1.pcd,0.020833333333333332,0,10,501,0.12703895568847656
10.0,3,277.1561168460734,-129.4962143111813,/home/sayon/autoware_map/town01/splitted_64/64_276_-127.pcd,0.02040816326530612,0,10,501,0.08082008361816406
10.0,4,47.77453671038616,-330.56165488584367,/home/sayon/autoware_map/town01/splitted_64/64_44_-330.pcd,0.02,0,10,501,0.08045387268066406
10.0,5,334.7583616749331,-230.16523702492938,/home/sayon/autoware_map/town01/splitted_64/64_332_-232.pcd,0.0196078431372549,0,10,501,0.15484237670898438
10.0,6,309.74848896334396,2.019999999999982,/home/sayon/autoware_map/town01/splitted_64/64_308_5.pcd,0.019230769230769232,1,10,18.99430076557772,0.03226661682128906
10.0,7,2.01,-305.96190245223346,/home/sayon/autoware_map/town01/splitted_64/64_-3_-302.pcd,0.03773584905660377,1,4,10.906590311115286,0.08907508850097656
10.0,8,334.7665618666951,-215.36525759304652,/home/sayon/autoware_map/town01/splitted_64/64_332_-218.pcd,0.09259259259259259,0,6,501,0.16912460327148438
10.0,9,92.39885367498313,-181.23000000000002,/home/sayon/autoware_map/town01/splitted_64/64_92_-183.pcd,0.01818181818181818,0,10,501,0.09774208068847656
11.0,0,2.01,-213.65068477972187,/home/sayon/autoware_map/town01/splitted_64/64_-3_-218.pcd,0.017857142857142856,0,11,501,0.11745643615722656
11.0,1,88.38481808510568,-93.05468191125422,/home/sayon/autoware_map/town01/splitted_64/64_84_-99.pcd,0.017543859649122806,1,11,14.65499083912252,0.10601234436035156
11.0,10,92.38901334881021,-114.74000000000001,/home/sayon/autoware_map/town01/splitted_64/64_92_-113.pcd,0.017241379310344827,0,11,501,0.07740211486816406
11.0,2,154.06898901184962,-11.731331262609103,/home/sayon/autoware_map/town01/splitted_64/64_156_-8.pcd,0.01694915254237288,0,11,501,0.09986305236816406
11.0,3,264.19677825724705,-129.48985659445322,/home/sayon/autoware_map/town01/splitted_64/64_260_-127.pcd,0.016666666666666666,0,11,501,0.09664344787597656
11.0,4,59.81966032787691,-330.5685893266136,/home/sayon/autoware_map/town01/splitted_64/64_60_-330.pcd,0.01639344262295082,0,11,501,0.10677528381347656
11.0,5,334.7535050963705,-238.93055190063546,/home/sayon/autoware_map/town01/splitted_64/64_332_-239.pcd,0.016129032258064516,0,11,501,0.11409950256347656
11.0,6,301.52989222510405,2.019999999999982,/home/sayon/autoware_map/town01/splitted_64/64_300_5.pcd,0.015873015873015872,0,11,501,0.03373146057128906
11.0,7,2.01,-299.60384495601335,/home/sayon/autoware_map/town01/splitted_64/64_-3_-302.pcd,0.046875,1,11,12.748144377143568,0.08907508850097656
11.0,8,334.76456256676624,-218.97366074806564,/home/sayon/autoware_map/town01/splitted_64/64_332_-218.pcd,0.09230769230769231,0,6,501,0.16912460327148438
11.0,9,92.39840076913042,-179.21502186129337,/home/sayon/autoware_map/town01/splitted_64/64_92_-176.pcd,0.015151515151515152,0,11,501,0.09449195861816406
12.0,0,2.0,-199.76126069343553,/home/sayon/autoware_map/town01/splitted_64/64_-3_-204.pcd,0.014925373134328358,0,12,501,0.12027931213378906
12.0,1,88.38726379484058,-105.69655553095805,/home/sayon/autoware_map/town01/splitted_64/64_84_-106.pcd,0.014705882352941176,0,12,501,0.10642433166503906
12.0,10,92.3886816221518,-113.02530490263365,/home/sayon/autoware_map/town01/splitted_64/64_92_-113.pcd,0.028985507246376812,0,11,501,0.07740211486816406
12.0,11,88.40093603744148,-213.43,/home/sayon/autoware_map/town01/splitted_64/64_84_-218.pcd,0.014285714285714285,0,12,501,0.10790443420410156
12.0,2,154.05437901900004,-22.010922231569964,/home/sayon/autoware_map/town01/splitted_64/64_156_-22.pcd,0.014084507042253521,0,12,501,0.09374427795410156
12.0,3,249.56307035875108,-129.4826774495561,/home/sayon/autoware_map/town01/splitted_64/64_252_-127.pcd,0.013888888888888888,1,12,13.893360164824148,0.07380104064941406
12.0,4,73.52531215584968,-330.5764797421738,/home/sayon/autoware_map/town01/splitted_64/64_68_-330.pcd,0.0136986301369863,0,12,501,0.11532020568847656
12.0,5,334.7477079658686,-249.3934062681068,,0.013513513513513514,0,12,501,0
12.0,6,291.02178501865126,2.0299999999999727,/home/sayon/autoware_map/town01/splitted_64/64_292_5.pcd,0.013333333333333334,0,12,501,0.03438758850097656
12.0,7,2.01,-291.56756983229707,/home/sayon/autoware_map/town01/splitted_64/64_-3_-288.pcd,0.02631578947368421,0,5,501,0.09591102600097656
12.0,8,334.7618335288311,-223.8991193812879,/home/sayon/autoware_map/town01/splitted_64/64_332_-225.pcd,0.025974025974025976,1,9,33.53065004811062,0.08783912658691406
12.0,9,92.39753812632448,-175.3771240176121,/home/sayon/autoware_map/town01/splitted_64/64_92_-176.pcd,0.02564102564102564,0,11,501,0.09449195861816406
13.0,0,1.9899999999999998,-185.07560324127158,/home/sayon/autoware_map/town01/splitted_64/64_-3_-183.pcd,0.012658227848101266,0,13,501,0.11162757873535156
13.0,1,88.38942011673387,-116.84258339742428,/home/sayon/autoware_map/town01/splitted_64/64_84_-113.pcd,0.0125,0,13,501,0.08649635314941406
13.0,10,92.38792572669651,-109.11808129426558,,0.024691358024691357,0,12,501,0
13.0,11,88.40124180241479,-215.09596045703628,/home/sayon/autoware_map/town01/splitted_64/64_84_-218.pcd,0.024390243902439025,0,12,501,0.10790443420410156
13.0,12,378.82,-326.61,/home/sayon/autoware_map/town01/splitted_64/64_380_-330.pcd,0.012048192771084338,0,13,501,0.10305213928222656
13.0,2,154.03839904788347,-33.25442990918248,/home/sayon/autoware_map/town01/splitted_64/64_156_-36.pcd,0.011904761904761904,0,13,501,0.09035682678222656
13.0,3,234.61564894854695,-129.47534440007288,/home/sayon/autoware_map/town01/splitted_64/64_236_-127.pcd,0.011764705882352941,0,13,501,0.13697242736816406
13.0,4,87.08430679130164,-330.58338685477315,/home/sayon/autoware_map/town01/splitted_64/64_84_-330.pcd,0.011627906976744186,1,13,15.625370299061128,0.12355995178222656
13.0,5,334.7414077606516,-260.76422665058556,/home/sayon/autoware_map/town01/splitted_64/64_332_-260.pcd,0.011494252873563218,0,13,501,0.09533119201660156
13.0,6,278.0953389087599,2.0299999999999727,/home/sayon/autoware_map/town01/splitted_64/64_276_5.pcd,0.011363636363636364,0,13,501,0.03556251525878906
13.0,7,2.01,-281.25569127502,/home/sayon/autoware_map/town01/splitted_64/64_-3_-281.pcd,0.02247191011235955,0,6,501,0.09632301330566406
13.0,8,334.7578858363592,-231.02404634429183,/home/sayon/autoware_map/town01/splitted_64/64_332_-232.pcd,0.022222222222222223,0,10,501,0.15484237670898438
13.0,9,92.39633103126013,-170.0067580763204,/home/sayon/autoware_map/town01/splitted_64/64_92_-169.pcd,0.01098901098901099,1,13,16.30521067758371,0.11683082580566406
14.0,0,1.98,-171.2032833212156,/home/sayon/autoware_map/town01/splitted_64/64_-3_-169.pcd,0.010869565217391304,0,14,501,0.12294960021972656
14.0,1,88.88346347456287,-123.45873214679435,/home/sayon/autoware_map/town01/splitted_64/64_84_-120.pcd,0.010752688172043012,0,14,501,0.10773658752441406
14.0,10,92.3868891368044,-103.75994814192876,/home/sayon/autoware_map/town01/splitted_64/64_92_-106.pcd,0.010638297872340425,0,14,501,0.06948280334472656
