Time,Vehicle ID,X Coordinate,Y Coordinate,Tile Name,Probability,Is_Update,Valid_From,Valid_Till,Size
1.0,0,2.01,-312.3499949886684,/home/sayon/autoware_map/town01/splitted_8/8_-51_-273.pcd,1.0,0,1,501,3.5262889862060547
2.0,0,2.01,-310.9161438008364,/home/sayon/autoware_map/town01/splitted_8/8_-51_-273.pcd,1.0,0,1,501,3.5262889862060547
2.0,1,88.37146089945574,-16.340000000000032,/home/sayon/autoware_map/town01/splitted_8/8_74_-8.pcd,0.3333333333333333,1,2,20.878631847445632,1.8288555145263672
3.0,0,2.01,-306.8827961136643,/home/sayon/autoware_map/town01/splitted_8/8_-51_-273.pcd,0.75,0,1,501,3.5262889862060547
3.0,1,88.37213736969399,-18.701557601718264,/home/sayon/autoware_map/town01/splitted_8/8_74_-8.pcd,0.4,1,2,20.878631847445632,1.8288555145263672
3.0,2,107.78999999999999,-1.9499999999999886,/home/sayon/autoware_map/town01/splitted_8/8_137_-8.pcd,0.16666666666666666,1,3,4.805632278180072,2.0053234100341797
4.0,0,2.01,-300.67641214632374,/home/sayon/autoware_map/town01/splitted_8/8_-51_-273.pcd,0.5714285714285714,1,1,501,3.5262889862060547
4.0,1,88.37320438980586,-22.426524812248545,/home/sayon/autoware_map/town01/splitted_8/8_74_-61.pcd,0.125,0,4,501,4.788663864135742
4.0,2,109.77725570789538,-1.9499999999999886,/home/sayon/autoware_map/town01/splitted_8/8_137_-8.pcd,0.2222222222222222,1,3,4.805632278180072,2.0053234100341797
4.0,3,320.53999999999996,-129.51749799304255,/home/sayon/autoware_map/town01/splitted_8/8_326_-114.pcd,0.1,0,4,501,2.751523971557617
5.0,0,2.01,-292.04391479313523,/home/sayon/autoware_map/town01/splitted_8/8_-51_-273.pcd,0.45454545454545453,0,1,501,3.5262889862060547
5.0,1,88.37473519492153,-27.77056547106247,/home/sayon/autoware_map/town01/splitted_8/8_74_-61.pcd,0.16666666666666666,0,4,501,4.788663864135742
5.0,2,113.25797532548663,-1.9499999999999886,/home/sayon/autoware_map/town01/splitted_8/8_137_-8.pcd,0.23076923076923078,1,5,14.524765380062448,2.0053234100341797
5.0,3,318.21854529251345,-129.51635911150734,/home/sayon/autoware_map/town01/splitted_8/8_326_-114.pcd,0.14285714285714285,0,4,501,2.751523971557617
5.0,4,15.26,-330.5429360967185,/home/sayon/autoware_map/town01/splitted_8/8_-51_-326.pcd,0.06666666666666667,0,5,501,3.6284618377685547
6.0,0,2.01,-281.3755574213698,/home/sayon/autoware_map/town01/splitted_8/8_-51_-273.pcd,0.375,0,1,501,3.5262889862060547
6.0,1,88.37676067091691,-34.8415021709493,/home/sayon/autoware_map/town01/splitted_8/8_74_-61.pcd,0.17647058823529413,0,4,501,4.788663864135742
6.0,2,118.74830886380282,-1.9499999999999886,/home/sayon/autoware_map/town01/splitted_8/8_137_-8.pcd,0.2222222222222222,0,5,14.524765380062448,2.0053234100341797
6.0,3,313.43410102579276,-129.51401191291072,/home/sayon/autoware_map/town01/splitted_8/8_326_-114.pcd,0.15789473684210525,0,4,501,2.751523971557617
6.0,4,17.46563350096345,-330.54420589148015,/home/sayon/autoware_map/town01/splitted_8/8_-51_-326.pcd,0.1,0,5,501,3.6284618377685547
6.0,5,334.76717425431707,-214.26,/home/sayon/autoware_map/town01/splitted_8/8_326_-220.pcd,0.047619047619047616,0,6,501,4.298002243041992
7.0,0,2.02,-268.28644036872817,/home/sayon/autoware_map/town01/splitted_8/8_-51_-273.pcd,0.3181818181818182,0,1,501,3.5262889862060547
7.0,1,88.379283070605,-43.64719948206101,/home/sayon/autoware_map/town01/splitted_8/8_74_-61.pcd,0.17391304347826086,0,4,501,4.788663864135742
7.0,2,125.72142545470037,-1.9499999999999886,/home/sayon/autoware_map/town01/splitted_8/8_137_-8.pcd,0.20833333333333334,0,5,14.524765380062448,2.0053234100341797
7.0,3,306.9231943250261,-129.5108177298,/home/sayon/autoware_map/town01/splitted_8/8_326_-114.pcd,0.16,0,4,501,2.751523971557617
7.0,4,21.97326899419073,-330.5468009608487,/home/sayon/autoware_map/town01/splitted_8/8_74_-379.pcd,0.038461538461538464,0,7,501,2.6860179901123047
7.0,5,334.7664072564678,-215.64430328497198,/home/sayon/autoware_map/town01/splitted_8/8_326_-220.pcd,0.07407407407407407,0,6,501,4.298002243041992
7.0,6,320.52999751411244,2.009999999999991,/home/sayon/autoware_map/town01/splitted_8/8_326_-8.pcd,0.03571428571428571,1,7,9.271099281182504,2.231779098510742
8.0,0,2.02,-254.6885992239854,/home/sayon/autoware_map/town01/splitted_8/8_11_-220.pcd,0.034482758620689655,0,8,501,2.022336959838867
8.0,1,88.38,-54.72264523050751,/home/sayon/autoware_map/town01/splitted_8/8_74_-61.pcd,0.16666666666666666,0,4,501,4.788663864135742
8.0,2,134.0950862510223,-1.9499999999999886,/home/sayon/autoware_map/town01/splitted_8/8_137_-8.pcd,0.1935483870967742,1,5,14.524765380062448,2.0053234100341797
8.0,3,298.6196843535267,-129.50674411416864,/home/sayon/autoware_map/town01/splitted_8/8_263_-114.pcd,0.03125,1,8,21.45608328157372,4.455320358276367
8.0,4,28.87768357604742,-330.5507758684951,/home/sayon/autoware_map/town01/splitted_8/8_74_-379.pcd,0.06060606060606061,0,7,501,2.6860179901123047
8.0,5,334.7647087136081,-218.70989005629906,/home/sayon/autoware_map/town01/splitted_8/8_326_-220.pcd,0.08823529411764706,0,6,501,4.298002243041992
