Time,Vehicle ID,X Coordinate,Y Coordinate,Tile Name,Probability,Is_Update,Valid_From,Valid_Till,Size,time_to_voxelize
13,10,92.3879,-109.118,/home/sayon/autoware_map/town01/splitted/4_89_-117.pcd,0.037037037037037,0,11,501.0,0.1932029724121093,0.002704620361328125
13,11,88.4012,-215.096,/home/sayon/autoware_map/town01/splitted/5_81_-221.pcd,0.0121951219512195,0,13,501.0,0.0484561920166015,0.001562356948852539
13,12,378.82,-326.61,/home/sayon/autoware_map/town01/splitted/5_376_-326.pcd,0.0120481927710843,0,13,501.0,0.063180923461914,0.0017116069793701172
13,2,154.038,-33.2544,/home/sayon/autoware_map/town01/splitted/5_151_-37.pcd,0.0119047619047619,0,13,501.0,0.043039321899414,0.0015041828155517578
13,3,234.616,-129.475,/home/sayon/autoware_map/town01/splitted/4_228_-142.pcd,0.0117647058823529,0,13,501.0,0.2261161804199218,0.00299072265625
13,4,87.0843,-330.583,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd,0.0232558139534883,0,12,501.0,2.033933639526367,0.01859736442565918
13,5,334.741,-260.764,/home/sayon/autoware_map/town01/splitted/5_330_-260.pcd,0.0114942528735632,0,13,501.0,0.055490493774414,0.0019526481628417969
13,6,278.095,2.03,/home/sayon/autoware_map/town01/splitted/3_259_-7.pcd,0.0113636363636363,0,13,501.0,0.5640220642089844,0.005336761474609375
13,7,2.01,-281.256,/home/sayon/autoware_map/town01/splitted/4_-11_-286.pcd,0.0224719101123595,0,6,501.0,0.3425865173339844,0.0037004947662353516
13,8,334.758,-231.024,/home/sayon/autoware_map/town01/splitted/4_322_-234.pcd,0.0444444444444444,0,9,501.0,0.2604942321777344,0.0031783580780029297
13,9,92.3963,-170.007,/home/sayon/autoware_map/town01/splitted/4_89_-182.pcd,0.0439560439560439,0,10,501.0,0.1668815612792968,0.002519845962524414
14,0,1.98,-171.203,/home/sayon/autoware_map/town01/splitted/4_-3_-182.pcd,0.0108695652173913,0,14,501.0,0.1541862487792968,0.0024025440216064453
14,1,88.8835,-123.459,/home/sayon/autoware_map/town01/splitted/4_73_-130.pcd,0.010752688172043,0,14,501.0,0.2539024353027344,0.0031211376190185547
14,10,92.3869,-103.76,/home/sayon/autoware_map/town01/splitted/4_89_-104.pcd,0.0106382978723404,0,14,501.0,0.2189292907714843,0.002803802490234375
14,11,88.4019,-218.651,/home/sayon/autoware_map/town01/splitted/5_81_-221.pcd,0.0210526315789473,0,13,501.0,0.0484561920166015,0.0015561580657958984
14,12,376.702,-326.61,/home/sayon/autoware_map/town01/splitted/5_376_-326.pcd,0.0208333333333333,0,13,501.0,0.063180923461914,0.0016949176788330078
14,13,106.52,-199.14,/home/sayon/autoware_map/town01/splitted/3_104_-221.pcd,0.0103092783505154,0,14,501.0,0.9038810729980468,0.008386850357055664
14,2,154.027,-41.2258,/home/sayon/autoware_map/town01/splitted/5_151_-43.pcd,0.010204081632653,0,14,501.0,0.0572757720947265,0.0016269683837890625
14,3,220.381,-129.468,/home/sayon/autoware_map/town01/splitted/5_213_-135.pcd,0.0101010101010101,1,14,17.466938483834618,0.044076919555664,0.0015332698822021484
14,4,100.977,-330.59,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd,0.03,0,12,501.0,2.033933639526367,0.018288850784301758
14,5,334.735,-271.601,/home/sayon/autoware_map/town01/splitted/5_330_-274.pcd,0.0099009900990099,1,14,14.02696473641122,0.0467777252197265,0.0018863677978515625
14,6,264.127,2.03,/home/sayon/autoware_map/town01/splitted/3_259_-7.pcd,0.0196078431372549,0,13,501.0,0.5640220642089844,0.005315303802490234
14,7,2.02,-269.755,/home/sayon/autoware_map/town01/splitted/5_0_-273.pcd,0.0194174757281553,1,7,21.57859434368396,0.050363540649414,0.0015878677368164062
14,8,334.753,-240.103,/home/sayon/autoware_map/town01/splitted/5_330_-240.pcd,0.0192307692307692,0,11,501.0,0.040109634399414,0.0015120506286621094
14,9,92.3946,-162.212,/home/sayon/autoware_map/town01/splitted/5_89_-162.pcd,0.0095238095238095,0,14,501.0,0.056802749633789,0.001649618148803711
15,0,1.98,-156.828,/home/sayon/autoware_map/town01/splitted/3_-18_-169.pcd,0.0094339622641509,0,15,501.0,0.6312675476074219,0.00583958625793457
15,1,89.3778,-126.089,/home/sayon/autoware_map/town01/splitted/4_89_-130.pcd,0.0093457943925233,0,15,501.0,0.1878166198730468,0.002644777297973633
15,10,92.3856,-96.9848,/home/sayon/autoware_map/town01/splitted/4_89_-104.pcd,0.0185185185185185,0,14,501.0,0.2189292907714843,0.002837657928466797
15,11,88.4029,-224.06,/home/sayon/autoware_map/town01/splitted/4_73_-234.pcd,0.0091743119266055,0,15,501.0,0.2021751403808593,0.0027663707733154297
15,12,373.246,-326.61,/home/sayon/autoware_map/town01/splitted/5_368_-326.pcd,0.009090909090909,0,15,501.0,0.0587406158447265,0.0016660690307617188
15,13,108.439,-199.141,/home/sayon/autoware_map/town01/splitted/3_104_-221.pcd,0.018018018018018,0,14,501.0,0.9038810729980468,0.008374214172363281
15,14,158.027,-41.1,/home/sayon/autoware_map/town01/splitted/5_151_-43.pcd,0.0178571428571428,0,14,501.0,0.0572757720947265,0.0015668869018554688
15,2,154.022,-44.8625,/home/sayon/autoware_map/town01/splitted/5_151_-48.pcd,0.0088495575221238,0,15,501.0,0.047769546508789,0.0015726089477539062
15,3,206.37,-129.461,/home/sayon/autoware_map/town01/splitted/5_205_-135.pcd,0.0087719298245614,1,15,24.386143525716463,0.0410709381103515,0.0015075206756591797
15,4,115.128,-330.59,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd,0.0347826086956521,0,12,501.0,2.033933639526367,0.017989158630371094
15,5,334.729,-282.394,/home/sayon/autoware_map/town01/splitted/5_330_-287.pcd,0.0086206896551724,0,15,501.0,0.054574966430664,0.0019500255584716797
15,6,250.239,2.03,/home/sayon/autoware_map/town01/splitted/3_228_-4.pcd,0.0085470085470085,0,15,501.0,0.5005149841308594,0.004940032958984375
15,7,2.02,-257.743,/home/sayon/autoware_map/town01/splitted/5_0_-260.pcd,0.0169491525423728,1,8,38.87450214600848,0.0445804595947265,0.0015530586242675781
15,8,334.747,-250.63,/home/sayon/autoware_map/town01/splitted/5_330_-253.pcd,0.0168067226890756,0,12,501.0,0.042337417602539,0.001491546630859375
